개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3610000,2017361015607500001,2017-10-30,,영업/정상,,,,,6602,,61687,메가아울렛,쇼핑센터,I,2025-12-15 16:15:28,"광주광역시 남구 봉선로 1 (주월동, 남구청)",정상영업,1,01,0626507400,대규모점포,191036.225621204    ,181532.775962088    ,,2019-11-04 17:05:32
3610000,2007361012607500001,2007-06-08,,폐업,2024-01-01,,,,1872.1,,,롯데쇼핑(주) 롯데슈퍼 봉선점,대형마트,I,2025-12-15 16:15:28,광주광역시 남구 유안초등북길 1 (봉선동),폐업처리,3,03,0626540077,준대규모점포,192086.725915166    ,180784.787884665    ,,2024-01-05 10:36:42
3610000,2012361010707500001,2012-04-18,,폐업,2021-06-09,,,,5042.5,503-330,,롯데쇼핑(주)롯데수퍼 진월점,쇼핑센터,I,2025-12-15 16:15:28,광주광역시 남구 서문대로 729 (진월동),폐업처리,3,03,0626745601,대규모점포,190591.067479962    ,180601.219288553    ,광주광역시 남구 진월동 313번지,2021-06-09 15:13:17
3610000,2012361010707500002,2012-09-24,,폐업,2013-05-03,,,,7127.48,503-840,,신진마트,쇼핑센터,I,2025-12-15 16:15:28,광주광역시 남구 서문대로 706 (진월동),폐업처리,3,03,,대규모점포,190716.713745603    ,180400.03104037     ,광주광역시 남구 진월동 299번지 3호,2013-05-08 16:32:33
3610000,2007361006407500001,2007-06-27,,영업/정상,,,,,10855.91,,,이마트 봉선점,대형마트,I,2025-12-15 16:15:28,광주광역시 남구 봉선로 198 (봉선동),정상영업,1,01,0626111234,대규모점포,192271.788165678    ,180371.789080786    ,광주광역시 남구 봉선동 1064호,2024-11-20 18:14:35
3620000,1987362001207500005,1981-09-10,,영업/정상,,,,,1294.18,,,동부시장,시장,I,2026-04-26 22:30:15,광주광역시 북구 중문로9번길 39 (중흥동),정상영업,1,01,0622643430,대규모점포,192304.843148098    ,186080.240871386    ,광주광역시 북구 중흥동 272번지 6호,2017-03-20 09:24:41
3620000,2012362007907500001,2012-01-31,,폐업,2017-06-26,2015-06-01,2018-06-01,,2907.1,500-856,,롯데쇼핑(주)롯데슈퍼운암점,구분없음,I,2026-04-26 22:30:15,광주광역시 북구 북문대로 92 (운암동),폐업처리,3,03,0625115614,준대규모점포,,,광주광역시 북구 운암3동 66번지 1호,2017-06-26 16:36:19
3620000,1991362001207500008,1991-04-08,,영업/정상,,,,,,,,오치상설시장,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 오산정길 15 (오치동),정상영업,1,01,06202619768,,191541.330248277    ,187701.383895867    ,광주광역시 북구 오치동 940번지 1호   ,2007-06-16 11:13:33
3620000,1992362001207500009,1992-01-04,,영업/정상,,,,,0,,,용봉시장,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 용주로30번길 16 (용봉동),정상영업,1,01,06205244742,준대규모점포,190902.562459741    ,186849.509100461    ,광주광역시 북구 용봉동 1225번지 1   호,2013-12-23 09:45:55
3620000,1993362001207500010,1993-07-16,,영업/정상,,,,,0,,,우미프라자,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 평교로18번길 50 (우산동),정상영업,1,01,06202649620,준대규모점포,193307.218180438    ,186544.10260087     ,광주광역시 북구 우산동 4번지 1   호,2013-12-30 16:57:04
3620000,1993362001207500011,1993-09-21,,영업/정상,,,,,,,,평화프라자,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 우치로27번길 33 (중흥동),정상영업,1,01,06205110679,,191654.603512472    ,185688.713411874    ,광주광역시 북구 중흥동 341번지 6호   ,2007-06-16 11:13:33
3620000,1993362001207500012,1993-10-13,,영업/정상,,,,,6960.43,,,운암훼밀리코아,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 북문대로 92 (운암동),정상영업,1,01,0622311081,대규모점포,,,광주광역시 북구 운암동 66번지 1호,2018-05-24 10:42:56
3620000,1995362001207500013,1995-12-16,,영업/정상,,,,,,,,샛터코아,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 서하로 369 (문흥동),정상영업,1,01,06202662566,,192721.765648479    ,187459.477636264    ,광주광역시 북구 문흥동 998번지 1호   ,2007-06-16 11:13:33
3620000,1996362001207500014,1996-12-31,,영업/정상,,,,,,,,삼각그린타운상가,그 밖의 대규모점포,I,2026-04-26 22:30:15,,정상영업,1,01,06205734648,,,,광주광역시 북구 삼각동 536호   ,2013-12-23 09:39:39
3620000,1997362001207500015,1997-01-24,2014-09-04,취소/말소/만료/정지/중지,,,,,5850,500-150,,빅마트수퍼센타,대형마트,I,2026-04-26 22:30:15,광주광역시 북구 서하로 97 (매곡동),직권취소,4,04,06205702400,대규모점포,,,광주광역시 북구 매곡동 45번지 25호,2014-09-01 16:00:37
3620000,1997362001207500016,1997-08-20,,영업/정상,,,,,,,,나산클레프,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 태봉로 10 (유동),정상영업,1,01,06205197000,,,,광주광역시 북구 유동 87번지 1호   ,2007-06-16 11:13:33
3620000,2000362001207500017,2000-03-28,,영업/정상,,,,,,,,(주)마트앤마트,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 설죽로 490 (일곡동),정상영업,1,01,06205749368,,190724.076411401    ,189336.911607023    ,광주광역시 북구 일곡동 839번지 1호   ,2007-06-16 11:13:33
3620000,2002362001207500001,2002-10-24,,휴업,,,,,12724.02,,,삼성홈플러스 동광주점,대형마트,I,2026-04-26 22:30:15,광주광역시 북구 동문대로 200 (두암동),휴업처리,2,02,,,193592.366836384    ,186709.260367801    ,광주광역시 북구 두암동 575번지 1호   ,2013-12-30 10:42:33
3620000,2004362007207500001,2002-10-23,,영업/정상,,,,,15111,500-102,,홈플러스(주) 동광주점,대형마트,I,2026-04-26 22:30:15,광주광역시 북구 동문대로 200 (두암동),정상영업,1,01,0622508015,대규모점포,193592.366836384    ,186709.260367801    ,광주광역시 북구 두암2동 575번지 1호,2024-02-29 13:53:21
3620000,2007362007207500001,2007-08-02,,영업/정상,,,,,3104.84,500-120,,에이치에스인베스트먼트(주),그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 동문대로248번길 39 (각화동),정상영업,1,01,0626758900,대규모점포,194195.312327268    ,187128.395406826    ,광주광역시 북구 각화동 320번지 6호,2022-06-27 16:36:13
3620000,2011362007907500001,1995-03-09,,영업/정상,,,,,21532.45,500-827,,NC백화점 광주점,복합쇼핑몰,U,2026-05-07 03:03:03,광주광역시 북구 경열로 249 (신안동),정상영업,1,01,0625192233,대규모점포,191482.021147695    ,184739.201719547    ,광주광역시 북구 신안동 6번지 1호,2026-05-06 10:34:58
3620000,2012362007907500002,2012-01-31,,영업/정상,,,,,1483.7,500-100,,롯데쇼핑(주)롯데슈퍼두암점,복합쇼핑몰,U,2026-05-07 03:03:03,광주광역시 북구 삼정로3번길 21 (두암동),정상영업,1,01,0622630011,준대규모점포,193999.034505249    ,184817.707884727    ,광주광역시 북구 두암동 985번지 1호,2026-05-06 09:46:17
3620000,198736201560753,1980-02-08,,폐업,2020-03-30,,,,1571.73,,61249,대원시장,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 자동차로47번길 50 (임동),폐업처리,3,03,0625292288,대규모점포,190705.852333313    ,185003.281195377    ,광주광역시 북구 임동 190번지 1호,2020-03-30 18:20:28
3620000,1987362001207500007,1987-04-22,,영업/정상,,,,,0,,,동아시장,그 밖의 대규모점포,I,2026-04-26 22:30:15,광주광역시 북구 서방로172번길 10-7 (두암동),정상영업,1,01,06205278866,준대규모점포,193580.155442228    ,185472.860629539    ,광주광역시 북구 두암동 895번지 2   호,2013-12-23 09:47:34
3630000,2007363008007500002,2007-11-14,,영업/정상,,,,,9993,506-250,,삼성테스코(주)홈플러스 광주하남점,그 밖의 대규모점포,I,2026-05-07 22:40:15,광주광역시 광산구 용아로 390 (하남동),정상영업,1,01,0626168125,대규모점포,182200.812320705    ,186547.650146985    ,광주광역시 광산구 하남동 831번지,2011-10-30 14:16:35
3630000,2009363008007500002,2009-09-22,,영업/정상,,,,,8499,506-251,,롯데쇼핑(주) 롯데마트 수완점,대형마트,I,2026-05-07 22:40:15,광주광역시 광산구 장신로 98 (장덕동),정상영업,1,01,0629752522,대규모점포,183530.641093884    ,187845.528746071    ,광주광역시 광산구 장덕동 1678번지 1호,2026-05-04 16:02:17
3630000,2009363015207500001,2011-03-02,,영업/정상,,,,,10086,506-250,,홈플러스(주) 광주하남점,대형마트,I,2026-05-07 22:40:15,광주광역시 광산구 용아로 390 (하남동),정상영업,1,01,0626168125,대규모점포,182200.812320705    ,186547.650146985    ,광주광역시 광산구 하남동 831번지,2024-08-09 10:02:45
3630000,2012363017007500001,2012-02-23,,영업/정상,,,,,24715.98,506-251,,롯데쇼핑(주)롯데아울렛 수완점,쇼핑센터,I,2026-05-07 22:40:15,광주광역시 광산구 장신로 98 (장덕동),정상영업,1,01,0626162013,대규모점포,183530.641093884    ,187845.528746071    ,광주광역시 광산구 장덕동 1678번지,2026-04-20 11:14:04
3630000,2012363017007500002,2012-03-21,,영업/정상,,,,,501.8,506-307,,롯데쇼핑(주) 롯데슈퍼 신가점,그 밖의 대규모점포,I,2026-05-07 22:40:15,광주광역시 광산구 수등로258번길 10 (신가동),정상영업,1,01,0629625555,준대규모점포,184974.430043787    ,187238.355812578    ,광주광역시 광산구 신가동 1012번지 우미이노스빌 상가동,2022-04-29 09:44:07
3630000,2002363004107500001,2002-10-18,,영업/정상,,,,,8467.14,,62279,롯데쇼핑(주)롯데마트첨단점,복합쇼핑몰,I,2026-05-07 22:40:15,"광주광역시 광산구 첨단강변로99번길 22 (쌍암동, 롯데마트)",정상영업,1,01,0629622500,대규모점포,186442.331564071    ,190821.237685395    ,광주광역시 광산구 쌍암동 694번지 3호,2026-05-04 16:00:12
3630000,2000363004107500002,1999-06-30,,폐업,2006-02-28,,,,0,,62364,(주)하남거평마트,대형마트,I,2026-05-07 22:40:15,"광주광역시 광산구 무진대로 282 (우산동, 광주무역회관빌딩)",폐업처리,3,03,0629408800,대규모점포,182750.09823146     ,184628.072601633    ,광주광역시 광산구 우산동 1589번지 1호,2017-04-19 11:22:41
3630000,2005363004107500001,2005-04-01,,휴업,,,,,9342.19,,,신세계 이마트 광산점,대형마트,I,2026-05-07 22:40:15,,휴업처리,2,02,0629491052,,182489.563842998    ,184569.695359578    ,광주광역시 광산구 우산동 1598번지 3호   ,2007-07-14 10:49:00
3630000,2005363012107500001,2005-04-01,,영업/정상,,,,,9342,506-813,,주식회사 이마트 광산점,대형마트,I,2026-05-07 22:40:15,광주광역시 광산구 사암로 172 (우산동),정상영업,1,01,0629491051,대규모점포,182489.563842998    ,184569.695359578    ,광주광역시 광산구 우산동 1598번지 3호,2024-04-23 11:17:44
3630000,2006363004107500001,2006-08-09,,취소/말소/만료/정지/중지,,,,,0,,62278,폭스존 첨단점,전문점,I,2026-05-07 22:40:15,"광주광역시 광산구 앰코로 35, 폭스존 (쌍암동)",직권취소,4,04,0626118156,대규모점포,186484.103902583    ,191340.95957597     ,광주광역시 광산구 쌍암동 688번지 4호 폭스존,2018-03-05 10:31:46
3630000,2007363008007500001,2007-11-09,,영업/정상,,,,,9993,506-250,,삼성테스코(주) 홈플러스 광주하남점,그 밖의 대규모점포,I,2026-05-07 22:40:15,광주광역시 광산구 용아로 390 (하남동),정상영업,1,01,0626168000,대규모점포,182200.812320705    ,186547.650146985    ,광주광역시 광산구 하남동 하남2지구 택지개발사업지구 3-1블록,2011-10-30 14:18:47
3630000,2000363004107500001,1999-06-23,,폐업,2007-03-15,,,,0,,62274,(주)빅마트첨단점,대형마트,I,2026-05-07 22:40:15,"광주광역시 광산구 첨단중앙로182번길 8 (쌍암동, 롯데슈퍼)",폐업처리,3,03,0629726900,대규모점포,185535.301050736    ,191365.241058844    ,광주광역시 광산구 쌍암동 654번지 2호,2017-04-13 21:35:17
3630000,2004363004107500001,2004-05-08,,휴업,,,,,9342.19,,,신세계 이마트 광산점,대형마트,I,2026-05-07 22:40:15,,휴업처리,2,02,023805231,,182489.563842998    ,184569.695359578    ,광주광역시 광산구 우산동 1598번지 3호   ,2007-07-14 10:49:00
3640000,1962364005807500002,1962-10-08,,영업/정상,,,,,,,,대전도매시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,,정상영업,1,01,0422572410,,,,대전광역시 동구 중동 76호   ,2007-06-30 10:25:41
3640000,1973364005807500009,1973-08-17,,영업/정상,,,,,1380.17,,,대전상가,그 밖의 대규모점포,I,2026-05-03 22:32:20,대전광역시 동구 충무로 185 (인동),정상영업,1,01,0422846562,대규모점포,239135.725694523    ,313533.610123343    ,대전광역시 동구 신인동 52번지 1호,2014-09-30 14:18:25
3640000,1973364005807500010,1973-06-04,,영업/정상,,,,,5655.56,,,(주)중앙메가프라자,그 밖의 대규모점포,I,2026-05-03 22:32:20,대전광역시 동구 중앙로200번길 99 (원동),정상영업,1,01,0422531550,대규모점포,238893.804328151    ,314079.734599578    ,대전광역시 동구 원동 42번지 1호,2022-04-08 13:35:19
3640000,1973364018107500001,1973-08-17,,영업/정상,,,,,1380.17,,34633,(주)대전상가,시장,I,2026-05-03 22:32:20,대전광역시 동구 충무로 185(인동),정상영업,1,01,0422846562,대규모점포,239135.725694523    ,313533.610123343    ,대전광역시 동구 인동 52-1,2023-03-03 17:40:06
3640000,1974364005807500002,1974-12-28,,휴업,,,,,,,,홍명산업,그 밖의 대규모점포,I,2026-05-03 22:32:20,,휴업처리,2,02,0422547384,,238392.327746889    ,314532.983017399    ,대전광역시 동구 중동 318호   ,2007-06-30 10:25:41
3640000,2007364008907500001,2007-10-19,,폐업,2018-06-29,,,,2328.9,300-010,,(주)패션플러스,전문점,I,2026-05-03 22:32:20,대전광역시 동구 대전천동로 528 (원동),폐업처리,3,03,0422557711,대규모점포,238672.425808478    ,314248.04947107     ,대전광역시 동구 원동 62번지 4호,2018-06-19 17:15:04
3640000,2009364010407500005,1974-12-27,,폐업,2009-08-03,,,,7209,300-160,,홍명산업,시장,I,2026-05-03 22:32:20,,폐업처리,3,03,0422547384,,238392.327746889    ,314532.983017399    ,대전광역시 동구 중동 318번지,2009-08-04 10:51:15
3640000,2012364011407500001,2017-04-27,,폐업,2018-07-30,,,,7994.19,300-070,,롯데쇼핑(주) 롯데마트 동대전점,쇼핑센터,I,2026-05-03 22:32:21,대전광역시 동구 동대전로 67 (대동),폐업처리,3,03,0426077701,대규모점포,239596.386064403    ,314379.091676888    ,대전광역시 동구 대동 160번지 1호,2018-07-31 17:08:28
3640000,2014364011407500003,2017-04-17,,폐업,2019-01-17,,,,818.3,300-822,,롯데쇼핑(주) 롯데슈퍼 용방점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 계족로140번길 183 (용운동),폐업처리,3,03,0422865601,준대규모점포,240750.46513665     ,314288.284698506    ,대전광역시 동구 용운동 432번지,2024-11-21 09:17:40
3640000,2017364011407500002,2021-02-22,,폐업,2022-10-15,,,,16908.55,,34549,홈플러스(주)동대전점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 한밭대로 1282 (용전동),폐업처리,3,03,0426088002,대규모점포,239185.900858619    ,317088.412646934    ,대전광역시 동구 용전동 65번지 1호 (주)홈플러스 (주)동대전점,2022-10-21 14:30:18
3640000,1975364005807500007,1975-09-05,,영업/정상,,,,,4089.32,,,신 중앙시장,복합쇼핑몰,I,2026-05-03 22:32:20,대전광역시 동구 중앙로200번길 85 (원동),정상영업,1,01,0422562157,대규모점포,238864.463500619    ,314142.703940045    ,대전광역시 동구 원동 40번지 1호,2024-04-19 15:43:55
3640000,1979364005807500027,1979-12-31,,영업/정상,,,,,5168.87,,,가양시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,대전광역시 동구 매봉로 18 (가양동),정상영업,1,01,0426723783,대규모점포,239714.448642719    ,316248.352027402    ,대전광역시 동구 가양동 434호,2014-09-30 12:56:51
3640000,1981364005807500035,1981-01-08,,영업/정상,,,,,3041,,,자유도매시장,시장,I,2026-05-03 22:32:20,,정상영업,1,01,0422260706,대규모점포,,,대전광역시 동구 원동 64호,2015-07-10 10:21:21
3640000,1981364005807500037,1981-07-10,,영업/정상,,,,,,,,지하상가,그 밖의 대규모점포,I,2026-05-03 22:32:20,,정상영업,1,01,0428630762,,238648.755454003    ,314509.147747802    ,대전광역시 동구 중동 317호   ,2007-06-30 10:25:41
3640000,1981364011407500001,1981-01-08,,영업/정상,,,,,3041,300-010,,자유도매시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,대전광역시 동구 중앙로200번길 40 (원동),정상영업,1,01,,대규모점포,238721.710530402    ,314353.214325941    ,대전광역시 동구 원동 64번지 1호,2026-04-06 17:12:05
3640000,1989364005807500001,1989-12-23,,영업/정상,,,,,,,,(주) 동아종합시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,,정상영업,1,01,0426247571,,,,대전광역시 동구 가양동 170번지 1   호   ,2007-06-30 10:25:41
3640000,1993364005807500001,1993-05-12,,휴업,,,,,,,,아리랑프라자,그 밖의 대규모점포,I,2026-05-03 22:32:20,대전광역시 동구 홍도로 11 (홍도동),휴업처리,2,02,0426278161,,238503.547815942    ,316361.20859374     ,대전광역시 동구 홍도동 12호   ,2007-06-30 10:25:41
3640000,1993364005807500002,1993-12-20,,영업/정상,,,,,,,,평화시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,,정상영업,1,01,0426301004,,,,대전광역시 동구 성남동 157번지 6   호   ,2007-06-30 10:25:41
3640000,1993364005807500003,1993-03-04,,휴업,,,,,,,,패션마트104,그 밖의 대규모점포,I,2026-05-03 22:32:20,,휴업처리,2,02,0422557711,,,,대전광역시 동구 원동 62번지 4   호   ,2007-06-30 10:25:41
3640000,1997364005807500001,1998-05-16,,영업/정상,,,,,,,,삼우프라자,그 밖의 대규모점포,I,2026-05-03 22:32:20,,정상영업,1,01,0426725661,,,,대전광역시 동구 가양동 170번지 1   호   ,2007-06-30 10:25:41
3640000,1999364005807500004,1999-09-17,,휴업,,,,,,,,동방마트,대형마트,I,2026-05-03 22:32:20,,휴업처리,2,02,0426064520,,238392.327746889    ,314532.983017399    ,대전광역시 동구 중동 318호   ,2007-06-30 10:25:41
3640000,2002364005807500001,2002-06-11,,휴업,,,,,4464.1,,,대동LG마트,그 밖의 대규모점포,I,2026-05-03 22:32:20,,휴업처리,2,02,0426287633,,,,대전광역시 동구 대동 160번지 7호   ,2007-06-30 10:25:41
3640000,2002364005807500019,2002-10-15,,영업/정상,,,,,11572.63,,,삼성테스코(주) 홈플러스 동대전점,대형마트,I,2026-05-03 22:32:20,"대전광역시 동구 한밭대로 1282 (용전동,외 25필지)",정상영업,1,01,0426088124,,239185.900858619    ,317088.412646934    ,대전광역시 동구 용전동 65번지 1호 외 25필지,2009-04-21 14:45:43
3640000,2005364005807500001,2005-11-22,,휴업,,,,,2547.6,,,중앙도매시장,그 밖의 대규모점포,I,2026-05-03 22:32:20,,휴업처리,2,02,0422575513,,,,대전광역시 동구 가양동 38-1호   ,2007-06-30 10:25:41
3640000,2008364008907500001,2008-01-25,,취소/말소/만료/정지/중지,,,,,6326,300-720,,중앙데파트,대형마트,I,2026-05-03 22:32:20,,직권취소,4,04,0426064522,,238439.32948411     ,314486.941893639    ,대전광역시 동구 중동 318번지 1호 중앙데파트,2010-01-13 11:24:43
3640000,2008364008907500002,2008-08-19,,영업/정상,,,,,8435.05,300-050,,홈플러스(주) 대전가오점,대형마트,I,2026-05-03 22:32:20,대전광역시 동구 은어송로 72 (가오동),정상영업,1,01,0422818120,대규모점포,241064.767614979    ,311893.45796323     ,대전광역시 동구 가오동 557번지 토마토쇼핑센터 지하 1층,2011-10-30 15:28:34
3640000,2008364010407500001,2010-01-26,,영업/정상,,2010-01-10,2010-02-25,2010-02-01,9678.76,300-050,,패션아일랜드 대전점,전문점,I,2026-05-03 22:32:20,대전광역시 동구 은어송로 72 (가오동),정상영업,1,01,0422809004,,241064.767614979    ,311893.45796323     ,대전광역시 동구 가오동 557번지,2010-01-29 16:30:20
3640000,2009364010407500001,1979-12-31,,영업/정상,,,,,2975.6,300-091,,가양시장,시장,I,2026-05-03 22:32:20,대전광역시 동구 매봉로 18 (가양동),정상영업,1,01,0426723783,,239714.448642719    ,316248.352027402    ,대전광역시 동구 가양1동 434번지,2009-06-09 09:42:36
3640000,2009364010407500002,1962-10-08,,영업/정상,,,,,1779.64,300-160,,대전도매시장,시장,I,2026-05-03 22:32:20,대전광역시 동구 대전로785번길 10 (중동),정상영업,1,01,0422572410,대규모점포,238788.111931179    ,314446.016722727    ,대전광역시 동구 중동 76번지 28호,2024-04-22 12:44:55
3640000,2009364010407500003,2010-06-01,,영업/정상,,,,,4464.1,300-070,,롯데쇼핑(주) 롯데마트 동대전점,쇼핑센터,I,2026-05-03 22:32:20,대전광역시 동구 동대전로 67 (대동),정상영업,1,01,0426077700,,239596.386064403    ,314379.091676888    ,대전광역시 동구 대동 160번지 1호,2010-06-01 18:04:29
3640000,2009364010407500004,1993-05-12,,영업/정상,,,,,5915,300-190,,아리랑프라자,시장,I,2026-05-03 22:32:20,대전광역시 동구 홍도로 11 (홍도동),정상영업,1,01,0426276181,,238503.547815942    ,316361.20859374     ,대전광역시 동구 홍도동 12번지,2009-06-09 10:25:52
3640000,2009364010407500006,1973-06-03,,영업/정상,,,,,1710.8,300-010,,중앙메가프라자,시장,I,2026-05-03 22:32:20,대전광역시 동구 중앙로200번길 99 (원동),정상영업,1,01,0422531550,,238893.804328151    ,314079.734599578    ,대전광역시 동구 원동 42번지 1호,2010-03-29 11:19:33
3640000,2009364010407500007,1993-05-12,,영업/정상,,,,,5352,300-190,,아리랑프라자,시장,I,2026-05-03 22:32:20,대전광역시 동구 홍도로 11 (홍도동),정상영업,1,01,0426335889,대규모점포,238503.547815942    ,316361.20859374     ,대전광역시 동구 홍도동 12번지,2013-02-20 09:17:53
3640000,2009364010407500008,1993-12-20,,영업/정상,,,,,3852,300-180,,평화시장,시장,I,2026-05-03 22:32:20,대전광역시 동구 동서대로1572번길 173 (성남동),정상영업,1,01,0426301010,,238934.669454891    ,315679.2586707      ,대전광역시 동구 성남동 157번지 6호,2009-06-09 10:20:20
3640000,2009364010407500009,1973-08-17,,영업/정상,,,,,1380,300-020,,대전상가,시장,I,2026-05-03 22:32:20,대전광역시 동구 충무로 185 (인동),정상영업,1,01,0422546562,,239135.725694523    ,313533.610123343    ,대전광역시 동구 인동 52번지 1호,2009-06-09 14:45:59
3640000,2009364010407500010,1985-08-30,,영업/정상,,,,,1128,300-091,,신가양종합시장,시장,I,2026-05-03 22:32:20,대전광역시 동구 가양로80번길 23 (가양동),정상영업,1,01,0426258933,,239706.260791682    ,315839.436861872    ,대전광역시 동구 가양1동 295번지 8호,2009-06-09 15:00:01
3640000,2009364010407500011,1981-07-10,,영업/정상,,,,,2615.83,300-733,,대전역전지하상가,시장,I,2026-05-03 22:32:20,대전광역시 동구 중앙로 지하 200 (중동),정상영업,1,01,0422260768,대규모점포,238648.755454003    ,314509.147747802    ,대전광역시 동구 중동 317번지,2016-09-29 09:24:55
3640000,2009364010407500012,1973-10-18,,영업/정상,,,,,2547.6,300-010,,중앙도매시장,시장,I,2026-05-03 22:32:20,대전광역시 동구 중앙로200번길 73 (원동),정상영업,1,01,0422577093,대규모점포,238839.909698722    ,314195.58059324     ,대전광역시 동구 원동 38번지 1호,2013-04-18 16:33:13
3640000,2009364010407500013,2009-12-30,,영업/정상,,,,,23787,300-200,,(주)이마트 대전터미널점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 동서대로 1689 (용전동),정상영업,1,01,,대규모점포,239122.638390937    ,316705.693668735    ,대전광역시 동구 용전동 63번지 3호 외 2필지,2012-01-11 18:13:11
3640000,2009364010407500014,2010-05-17,,영업/정상,,,,,23787.54,300-200,,이마트 대전터미널점,대형마트,I,2026-05-03 22:32:21,"대전광역시 동구 동서대로 1689 (용전동,외 2필지)",정상영업,1,01,0426151234,대규모점포,239122.638390937    ,316705.693668735    ,대전광역시 동구 용전동 63번지 3호 외 2필지,2020-04-23 16:18:46
3640000,2010364010407500001,2010-07-16,,영업/정상,,,,,14657.44,300-050,,패션아일랜드 대전점,전문점,U,2026-05-07 03:03:03,대전광역시 동구 은어송로 72 (가오동),정상영업,1,01,0422809073,대규모점포,241064.767614979    ,311893.45796323     ,대전광역시 동구 가오동 557번지,2026-05-06 13:38:01
3640000,2011364010307500001,2011-03-17,,영업/정상,,,,,16908.55,300-824,,홈플러스(주) 동대전점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 한밭대로 1282 (용전동),정상영업,1,01,0426088124,대규모점포,239185.900858619    ,317088.412646934    ,대전광역시 동구 용전동 65번지 1호,2016-02-11 17:44:44
3640000,2011364010307500002,2016-02-11,,영업/정상,,,,,8435.05,300-050,,홈플러스(주)대전가오점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 은어송로 72 (가오동),정상영업,1,01,,대규모점포,241064.767614979    ,311893.45796323     ,대전광역시 동구 가오동 557번지,2016-02-11 17:44:03
3640000,2013364011407500001,2013-01-14,,영업/정상,,,,,23787.54,300-200,,(주)이마트 대전터미널점,,I,2026-05-03 22:32:21,대전광역시 동구 동서대로 1689 (용전동),정상영업,1,01,0426151234,대규모점포,239122.638390937    ,316705.693668735    ,대전광역시 동구 용전동 63번지 3호,2013-01-14 11:52:05
3640000,2014364011407500001,2014-04-07,,영업/정상,,,,,23787.54,300-725,,(주)이마트 대전터미널점,복합쇼핑몰,I,2026-05-03 22:32:21,대전광역시 동구 동서대로 1689-0 (용전동),정상영업,1,01,,대규모점포,239122.638390937    ,316705.693668735    ,1689번지,2024-04-22 12:46:23
3640000,2014364011407500004,2017-04-17,,영업/정상,,,,,764.4,300-820,,(주)롯데프레시용운점,구분없음,I,2026-05-03 22:32:21,대전광역시 동구 동부로85번길 19-8 (용운동),정상영업,1,01,0422716001,준대규모점포,241338.994706152    ,313683.583707525    ,대전광역시 동구 용운동 322번지,2022-10-27 10:02:14
3640000,2017364011407500001,2021-02-22,,영업/정상,,,,,8435.05,,34681,홈플러스(주)대전가오점,대형마트,I,2026-05-03 22:32:21,대전광역시 동구 은어송로 72 (가오동),정상영업,1,01,0422818001,대규모점포,241064.767614979    ,311893.45796323     ,대전광역시 동구 가오동 557번지 패션아일랜드,2024-02-27 17:01:38
3640000,2019364011407500001,2019-01-17,,영업/정상,,,,,818.3,,34526,(주)이마트에브리데이 용방점,복합쇼핑몰,I,2026-05-03 22:32:21,"대전광역시 동구 계족로140번길 183, 덕림코아빌딩 (용운동)",정상영업,1,01,023805789,준대규모점포,240750.46513665     ,314288.284698506    ,대전광역시 동구 용운동 432번지 덕림코아빌딩,2024-07-23 10:51:43
3650000,2011365011507500004,2011-09-02,,영업/정상,,,,,373.8,,34887,홈플러스(주)익스프레스 유천점,구분없음,I,2026-05-03 22:38:33,"대전광역시 중구 평촌로 58, 동양빌딩 (유천동)",정상영업,1,01,0425288543,준대규모점포,235271.554635198    ,313449.152345815    ,대전광역시 중구 유천동 322번지 13호 동양빌딩,2024-03-22 09:24:59
3650000,1984365001507500006,1984-01-23,,영업/정상,,,,,4085.84,,,서부종합시장,그 밖의 대규모점포,I,2026-05-03 22:38:32,,,BBBB,01,,,,,대전광역시 중구 유천동 335-17호   ,2007-06-30 10:58:52
